,dataset,method,cell,run,k,resolution,cluster,trueclass,est_k,elapsed
26159,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic1410,1,9,,9.0,naive.cytotoxic,,116.092
26160,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic2882,1,9,,1.0,naive.cytotoxic,,116.092
26161,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic11077,1,9,,7.0,naive.cytotoxic,,116.092
26162,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic8625,1,9,,1.0,naive.cytotoxic,,116.092
26163,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic10683,1,9,,1.0,naive.cytotoxic,,116.092
26164,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic7661,1,9,,1.0,naive.cytotoxic,,116.092
26165,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic3768,1,9,,7.0,naive.cytotoxic,,116.092
26166,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic8177,1,9,,1.0,naive.cytotoxic,,116.092
26167,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic6406,1,9,,7.0,naive.cytotoxic,,116.092
26168,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic4650,1,9,,1.0,naive.cytotoxic,,116.092
26169,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic4084,1,9,,1.0,naive.cytotoxic,,116.092
26170,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic6359,1,9,,1.0,naive.cytotoxic,,116.092
26171,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic1312,1,9,,1.0,naive.cytotoxic,,116.092
26172,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic9301,1,9,,1.0,naive.cytotoxic,,116.092
26173,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic45,1,9,,1.0,naive.cytotoxic,,116.092
26174,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic2025,1,9,,7.0,naive.cytotoxic,,116.092
26175,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic2286,1,9,,1.0,naive.cytotoxic,,116.092
26176,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic5601,1,9,,7.0,naive.cytotoxic,,116.092
26177,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic11107,1,9,,1.0,naive.cytotoxic,,116.092
26178,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic10937,1,9,,1.0,naive.cytotoxic,,116.092
26179,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic265,1,9,,1.0,naive.cytotoxic,,116.092
26180,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic3841,1,9,,7.0,naive.cytotoxic,,116.092
26181,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic11671,1,9,,1.0,naive.cytotoxic,,116.092
26182,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic10811,1,9,,9.0,naive.cytotoxic,,116.092
26183,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic11922,1,9,,1.0,naive.cytotoxic,,116.092
26184,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic3427,1,9,,1.0,naive.cytotoxic,,116.092
26185,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic7296,1,9,,7.0,naive.cytotoxic,,116.092
26186,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic6310,1,9,,7.0,naive.cytotoxic,,116.092
26187,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic3037,1,9,,1.0,naive.cytotoxic,,116.092
26188,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic3076,1,9,,9.0,naive.cytotoxic,,116.092
26189,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic6667,1,9,,7.0,naive.cytotoxic,,116.092
26190,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic7639,1,9,,7.0,naive.cytotoxic,,116.092
26191,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic5200,1,9,,1.0,naive.cytotoxic,,116.092
26192,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic6269,1,9,,1.0,naive.cytotoxic,,116.092
26193,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic1317,1,9,,7.0,naive.cytotoxic,,116.092
26194,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic3238,1,9,,7.0,naive.cytotoxic,,116.092
26195,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic9650,1,9,,9.0,naive.cytotoxic,,116.092
26196,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic9830,1,9,,1.0,naive.cytotoxic,,116.092
26197,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic10153,1,9,,7.0,naive.cytotoxic,,116.092
26198,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic10448,1,9,,1.0,naive.cytotoxic,,116.092
26199,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic4098,1,9,,7.0,naive.cytotoxic,,116.092
26200,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic6190,1,9,,7.0,naive.cytotoxic,,116.092
26201,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic4370,1,9,,1.0,naive.cytotoxic,,116.092
26202,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic2764,1,9,,9.0,naive.cytotoxic,,116.092
26203,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic4170,1,9,,7.0,naive.cytotoxic,,116.092
26204,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic6876,1,9,,1.0,naive.cytotoxic,,116.092
26205,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic10509,1,9,,7.0,naive.cytotoxic,,116.092
26206,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic4388,1,9,,1.0,naive.cytotoxic,,116.092
26207,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic6185,1,9,,9.0,naive.cytotoxic,,116.092
26208,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic1143,1,9,,7.0,naive.cytotoxic,,116.092
26209,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic7442,1,9,,7.0,naive.cytotoxic,,116.092
26210,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic7603,1,9,,1.0,naive.cytotoxic,,116.092
26211,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic9227,1,9,,1.0,naive.cytotoxic,,116.092
26212,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic7047,1,9,,9.0,naive.cytotoxic,,116.092
26213,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic11361,1,9,,1.0,naive.cytotoxic,,116.092
26214,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic7640,1,9,,1.0,naive.cytotoxic,,116.092
26215,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic2028,1,9,,1.0,naive.cytotoxic,,116.092
26216,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic2134,1,9,,1.0,naive.cytotoxic,,116.092
26217,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic882,1,9,,7.0,naive.cytotoxic,,116.092
26218,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic9309,1,9,,7.0,naive.cytotoxic,,116.092
26219,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic5925,1,9,,7.0,naive.cytotoxic,,116.092
26220,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic1423,1,9,,9.0,naive.cytotoxic,,116.092
26221,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic5971,1,9,,1.0,naive.cytotoxic,,116.092
26222,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic6230,1,9,,7.0,naive.cytotoxic,,116.092
26223,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic4393,1,9,,9.0,naive.cytotoxic,,116.092
26224,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic9233,1,9,,1.0,naive.cytotoxic,,116.092
26225,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic9678,1,9,,1.0,naive.cytotoxic,,116.092
26226,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic5276,1,9,,7.0,naive.cytotoxic,,116.092
26227,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic7281,1,9,,1.0,naive.cytotoxic,,116.092
26228,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic6199,1,9,,7.0,naive.cytotoxic,,116.092
26229,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic9428,1,9,,1.0,naive.cytotoxic,,116.092
26230,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic10151,1,9,,9.0,naive.cytotoxic,,116.092
26231,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic6151,1,9,,9.0,naive.cytotoxic,,116.092
26232,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic9940,1,9,,7.0,naive.cytotoxic,,116.092
26233,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic2587,1,9,,7.0,naive.cytotoxic,,116.092
26234,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic7249,1,9,,1.0,naive.cytotoxic,,116.092
26235,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic7479,1,9,,1.0,naive.cytotoxic,,116.092
26236,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic7558,1,9,,1.0,naive.cytotoxic,,116.092
26237,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic11882,1,9,,1.0,naive.cytotoxic,,116.092
26238,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic8377,1,9,,9.0,naive.cytotoxic,,116.092
26239,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic3268,1,9,,9.0,naive.cytotoxic,,116.092
26240,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic5161,1,9,,9.0,naive.cytotoxic,,116.092
26241,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic5291,1,9,,7.0,naive.cytotoxic,,116.092
26242,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic1550,1,9,,7.0,naive.cytotoxic,,116.092
26243,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic1554,1,9,,1.0,naive.cytotoxic,,116.092
26244,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic8225,1,9,,1.0,naive.cytotoxic,,116.092
26245,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic2856,1,9,,1.0,naive.cytotoxic,,116.092
26246,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic5048,1,9,,1.0,naive.cytotoxic,,116.092
26247,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic2535,1,9,,7.0,naive.cytotoxic,,116.092
26248,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic4669,1,9,,7.0,naive.cytotoxic,,116.092
26249,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic5213,1,9,,1.0,naive.cytotoxic,,116.092
26250,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic440,1,9,,9.0,naive.cytotoxic,,116.092
26251,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic10538,1,9,,7.0,naive.cytotoxic,,116.092
26252,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic2515,1,9,,7.0,naive.cytotoxic,,116.092
26253,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic5195,1,9,,1.0,naive.cytotoxic,,116.092
26254,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic7519,1,9,,1.0,naive.cytotoxic,,116.092
26255,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic4237,1,9,,7.0,naive.cytotoxic,,116.092
26256,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic2743,1,9,,1.0,naive.cytotoxic,,116.092
26257,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic7371,1,9,,7.0,naive.cytotoxic,,116.092
26258,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic2698,1,9,,7.0,naive.cytotoxic,,116.092
26259,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic11767,1,9,,1.0,naive.cytotoxic,,116.092
26260,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic4101,1,9,,7.0,naive.cytotoxic,,116.092
26261,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic11375,1,9,,7.0,naive.cytotoxic,,116.092
26262,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic4226,1,9,,9.0,naive.cytotoxic,,116.092
26263,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic1716,1,9,,1.0,naive.cytotoxic,,116.092
26264,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic11477,1,9,,1.0,naive.cytotoxic,,116.092
26265,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic4875,1,9,,7.0,naive.cytotoxic,,116.092
26266,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic2637,1,9,,1.0,naive.cytotoxic,,116.092
26267,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic9804,1,9,,7.0,naive.cytotoxic,,116.092
26268,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic11796,1,9,,1.0,naive.cytotoxic,,116.092
26269,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic7228,1,9,,1.0,naive.cytotoxic,,116.092
26270,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic4855,1,9,,1.0,naive.cytotoxic,,116.092
26271,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic7788,1,9,,7.0,naive.cytotoxic,,116.092
26272,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic1099,1,9,,9.0,naive.cytotoxic,,116.092
26273,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic8603,1,9,,1.0,naive.cytotoxic,,116.092
26274,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic4449,1,9,,7.0,naive.cytotoxic,,116.092
26275,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic6547,1,9,,7.0,naive.cytotoxic,,116.092
26276,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic4864,1,9,,9.0,naive.cytotoxic,,116.092
26277,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic11861,1,9,,1.0,naive.cytotoxic,,116.092
26278,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic5327,1,9,,7.0,naive.cytotoxic,,116.092
26279,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic2783,1,9,,1.0,naive.cytotoxic,,116.092
26280,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic10784,1,9,,7.0,naive.cytotoxic,,116.092
26281,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic576,1,9,,1.0,naive.cytotoxic,,116.092
26282,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic3669,1,9,,1.0,naive.cytotoxic,,116.092
26283,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic655,1,9,,1.0,naive.cytotoxic,,116.092
26284,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic778,1,9,,7.0,naive.cytotoxic,,116.092
26285,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic7860,1,9,,1.0,naive.cytotoxic,,116.092
26286,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic962,1,9,,1.0,naive.cytotoxic,,116.092
26287,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic5186,1,9,,7.0,naive.cytotoxic,,116.092
26288,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic3470,1,9,,9.0,naive.cytotoxic,,116.092
26289,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic4770,1,9,,1.0,naive.cytotoxic,,116.092
26290,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic5707,1,9,,7.0,naive.cytotoxic,,116.092
26291,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic8394,1,9,,7.0,naive.cytotoxic,,116.092
26292,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic607,1,9,,9.0,naive.cytotoxic,,116.092
26293,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic21,1,9,,7.0,naive.cytotoxic,,116.092
26294,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic5363,1,9,,1.0,naive.cytotoxic,,116.092
26295,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic686,1,9,,1.0,naive.cytotoxic,,116.092
26296,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic4994,1,9,,9.0,naive.cytotoxic,,116.092
26297,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic6135,1,9,,7.0,naive.cytotoxic,,116.092
26298,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic8274,1,9,,7.0,naive.cytotoxic,,116.092
26299,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic4515,1,9,,7.0,naive.cytotoxic,,116.092
26300,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic8039,1,9,,1.0,naive.cytotoxic,,116.092
26301,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic1790,1,9,,1.0,naive.cytotoxic,,116.092
26302,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic5954,1,9,,1.0,naive.cytotoxic,,116.092
26303,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic4088,1,9,,1.0,naive.cytotoxic,,116.092
26304,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic6182,1,9,,7.0,naive.cytotoxic,,116.092
26305,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic11662,1,9,,7.0,naive.cytotoxic,,116.092
26306,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic11691,1,9,,1.0,naive.cytotoxic,,116.092
26307,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic1188,1,9,,1.0,naive.cytotoxic,,116.092
26308,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic3338,1,9,,1.0,naive.cytotoxic,,116.092
26309,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic8636,1,9,,7.0,naive.cytotoxic,,116.092
26310,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic1202,1,9,,1.0,naive.cytotoxic,,116.092
26311,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic7886,1,9,,7.0,naive.cytotoxic,,116.092
26312,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic1139,1,9,,1.0,naive.cytotoxic,,116.092
26313,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic10757,1,9,,1.0,naive.cytotoxic,,116.092
26314,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic1737,1,9,,1.0,naive.cytotoxic,,116.092
26315,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic4545,1,9,,7.0,naive.cytotoxic,,116.092
26316,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic938,1,9,,1.0,naive.cytotoxic,,116.092
26317,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic7465,1,9,,1.0,naive.cytotoxic,,116.092
26318,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic5452,1,9,,9.0,naive.cytotoxic,,116.092
26319,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic188,1,9,,7.0,naive.cytotoxic,,116.092
26320,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic10950,1,9,,1.0,naive.cytotoxic,,116.092
26321,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic1963,1,9,,7.0,naive.cytotoxic,,116.092
26322,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic5223,1,9,,1.0,naive.cytotoxic,,116.092
26323,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic6364,1,9,,1.0,naive.cytotoxic,,116.092
26324,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic8865,1,9,,7.0,naive.cytotoxic,,116.092
26325,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic11851,1,9,,1.0,naive.cytotoxic,,116.092
26326,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic3199,1,9,,1.0,naive.cytotoxic,,116.092
26327,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic4676,1,9,,7.0,naive.cytotoxic,,116.092
26328,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic2373,1,9,,1.0,naive.cytotoxic,,116.092
26329,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic8099,1,9,,7.0,naive.cytotoxic,,116.092
26330,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic6490,1,9,,7.0,naive.cytotoxic,,116.092
26331,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic4096,1,9,,1.0,naive.cytotoxic,,116.092
26332,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic6198,1,9,,7.0,naive.cytotoxic,,116.092
26333,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic8123,1,9,,1.0,naive.cytotoxic,,116.092
26334,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic8569,1,9,,1.0,naive.cytotoxic,,116.092
26335,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic10114,1,9,,7.0,naive.cytotoxic,,116.092
26336,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic5249,1,9,,7.0,naive.cytotoxic,,116.092
26337,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic2493,1,9,,7.0,naive.cytotoxic,,116.092
26338,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic1598,1,9,,7.0,naive.cytotoxic,,116.092
26339,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic11221,1,9,,9.0,naive.cytotoxic,,116.092
26340,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic7298,1,9,,1.0,naive.cytotoxic,,116.092
26341,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic4798,1,9,,7.0,naive.cytotoxic,,116.092
26342,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic9153,1,9,,8.0,naive.cytotoxic,,116.092
26343,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic5691,1,9,,7.0,naive.cytotoxic,,116.092
26344,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic5654,1,9,,7.0,naive.cytotoxic,,116.092
26345,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic5414,1,9,,1.0,naive.cytotoxic,,116.092
26346,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic9786,1,9,,1.0,naive.cytotoxic,,116.092
26347,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic3225,1,9,,9.0,naive.cytotoxic,,116.092
26348,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic5584,1,9,,7.0,naive.cytotoxic,,116.092
26349,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic9787,1,9,,1.0,naive.cytotoxic,,116.092
26350,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic1449,1,9,,9.0,naive.cytotoxic,,116.092
26351,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic1353,1,9,,9.0,naive.cytotoxic,,116.092
26352,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic9271,1,9,,1.0,naive.cytotoxic,,116.092
26353,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic11903,1,9,,7.0,naive.cytotoxic,,116.092
26354,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic11795,1,9,,1.0,naive.cytotoxic,,116.092
26355,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic9761,1,9,,7.0,naive.cytotoxic,,116.092
26356,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic8456,1,9,,1.0,naive.cytotoxic,,116.092
26357,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic10631,1,9,,9.0,naive.cytotoxic,,116.092
26358,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic10404,1,9,,1.0,naive.cytotoxic,,116.092
26359,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic1805,1,9,,7.0,naive.cytotoxic,,116.092
26360,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic8083,1,9,,9.0,naive.cytotoxic,,116.092
26361,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic11743,1,9,,1.0,naive.cytotoxic,,116.092
26362,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic3721,1,9,,1.0,naive.cytotoxic,,116.092
26363,sce_filteredExpr10_Zhengmix4eq,PCAKmeans,naive.cytotoxic3332,1,9,,1.0,naive.cytotoxic,,116.092
